#{"t_start": 1739789484.652424, "env_id": "None"}
r,l,t
-176.60659,700,7196.430026
-159.221991,700,7210.058532
-251.129722,700,7222.897413
-180.737519,700,7236.558968
-221.731982,700,7249.579911
-156.71173,700,7263.144914
470.64414,124,7265.597532
-217.898453,700,7279.291673
-230.256474,700,7293.08072
-234.863378,700,7306.672806
-274.326647,700,7320.404828
-193.602412,700,7334.225668
-176.584788,700,7348.05484
-176.824067,700,7361.368916
-301.831596,700,7375.029883
-171.892322,700,7388.649491
-339.431744,700,7401.813955
-223.201918,700,7414.772672
-342.960695,700,7427.999003
-171.451503,700,7441.508423
-165.07296,700,7455.098279
-158.507582,700,7468.525982
-217.424105,700,7481.546975
-207.380992,700,7494.546427
-279.301213,700,7507.794263
477.890909,92,7509.659605
-189.059284,700,7523.083504
-280.193032,700,7536.609881
-292.014984,700,7549.748417
-303.064708,700,7562.827964
-192.627613,700,7576.268005
-178.447096,700,7589.969391
-309.511602,700,7603.665176
-161.22039,700,7617.258399
-155.914015,700,7630.778615
-264.835089,700,7644.563086
-356.715412,700,7657.517073
-207.019732,700,7671.283028
-234.289079,700,7684.324697
-171.344962,700,7698.252556
-220.031213,700,7711.52192
-256.251056,700,7724.628443
-186.540073,700,7737.452434
-294.371268,700,7751.190493
-287.846977,700,7764.304496
-315.768571,700,7777.705525
-341.529052,700,7791.532517
-238.295236,700,7805.09376
-276.882673,700,7818.37333
-167.703241,700,7832.124712
-162.835457,700,7845.504924
-230.248982,700,7858.697912
475.886256,100,7860.651782
-313.086397,700,7874.372936
-344.134594,700,7887.406091
-220.810041,700,7900.953557
-322.83344,700,7914.678837
-281.030412,700,7927.783084
-249.597392,700,7941.349304
-261.643436,700,7954.99875
-248.347537,700,7968.334029
-234.878226,700,7982.086117
-234.445111,700,7995.08654
-256.077651,700,8008.623997
-257.4666,700,8022.124564
-199.201208,700,8035.790531
-319.839637,700,8049.473563
-195.781438,700,8063.233408
-328.942489,700,8076.26666
495.888766,16,8076.577886
-330.515304,700,8090.169885
486.65225,55,8091.241033
-184.67448,700,8105.021708
497.834409,9,8105.198782
-175.446523,700,8118.628263
-143.204495,700,8131.871347
-219.849902,700,8145.511055
-257.052769,700,8158.988368
-327.885986,700,8172.487979
-251.364237,700,8186.240089
-284.638943,700,8199.860399
-191.927729,700,8213.081696
-247.83717,700,8227.355815
-307.984001,700,8241.174952
-205.974267,700,8254.332556
-243.156653,700,8267.526054
-154.492994,700,8280.852932
-237.656494,700,8294.591976
-350.464168,700,8308.205096
-161.595536,700,8321.913586
-264.492978,700,8335.727139
-287.66579,700,8349.284499
-227.925658,700,8362.930336
-195.099459,700,8376.562399
-240.45805,700,8389.746948
-306.222616,700,8403.428373
-177.554784,700,8416.985662
-177.439992,700,8430.5239
-364.210062,700,8443.541974
-186.018137,700,8457.418957
-228.400779,700,8470.57297
-347.300077,700,8484.307461
-338.008883,700,8497.567594
-181.942146,700,8510.632956
-184.37077,700,8523.642069
-153.889075,700,8536.707103
-169.454568,700,8550.364339
-315.396391,700,8564.046631
-372.145659,700,8577.656039
-193.284971,700,8591.283925
-193.153424,700,8605.044649
-324.383903,700,8618.155792
-306.45489,700,8631.561206
-215.032965,700,8645.613656
-259.537695,700,8658.879941
-211.73581,700,8671.960632
-231.381799,700,8685.150519
-179.269152,700,8698.939827
-214.54949,700,8711.891007
-203.046949,700,8725.302352
-333.248759,700,8739.01395
-233.894487,700,8752.313586
-186.925732,700,8765.473564
-214.45751,700,8779.195044
-335.804998,700,8792.19352
-171.955383,700,8805.229052
-276.257675,700,8818.942803
499.959161,1,8818.963369
493.185821,32,8819.586244
-170.48464,700,8833.238619
-138.822595,700,8846.335588
-226.440324,700,8859.592319
-261.440344,700,8872.739709
-209.552088,700,8886.462916
-139.705163,700,8899.919188
492.659934,32,8900.538981
-208.846272,700,8914.226655
-277.071229,700,8927.977883
-274.312822,700,8941.586591
-234.158399,700,8954.627543
-275.962006,700,8968.445194
-181.420897,700,8981.894526
-196.630718,700,8995.037971
-210.559451,700,9008.862728
-310.01081,700,9022.584556
493.544102,31,9023.182705
-299.251413,700,9036.840957
-173.225659,700,9050.470217
-275.206074,700,9064.114413
-178.789295,700,9078.019703
-243.642404,700,9091.774926
-271.796522,700,9105.530045
-187.771626,700,9119.259565
-166.538882,700,9133.0562
-213.485158,700,9146.729419
-301.415695,700,9159.840654
-231.608431,700,9173.216283
-188.509121,700,9187.00852
-201.459885,700,9200.581915
-296.019205,700,9214.247199
-231.005489,700,9227.312702
-159.084736,700,9241.225913
-167.553467,700,9254.901255
-238.434893,700,9268.552129
-367.587254,700,9281.663984
-238.632571,700,9294.809993
-308.29007,700,9307.937617
-207.715525,700,9321.60962
-174.149868,700,9334.793506
-368.936513,700,9348.218981
-294.646745,700,9361.954614
-329.868959,700,9375.112498
-231.833382,700,9388.736711
-329.165968,700,9401.960881
-200.287486,700,9415.060428
-222.96547,700,9428.321892
-169.367643,700,9442.120254
-153.603029,700,9455.750909
-223.892577,700,9469.458109
-285.635009,700,9482.704206
-201.370533,700,9495.772353
-213.788681,700,9509.254618
-203.477681,700,9522.928373
499.65234,2,9522.969953
-282.50415,700,9536.168947
-198.674376,700,9549.434296
-314.534859,700,9563.27598
-199.012157,700,9577.16213
-187.639699,700,9591.067153
-322.215965,700,9604.350151
-195.844411,700,9617.734692
-173.643743,700,9631.470768
-339.945009,700,9645.180529
-287.26211,700,9658.739161
-343.932758,700,9671.678271
-282.583032,700,9685.336894
-295.630172,700,9698.974211
-223.451336,700,9711.939546
-187.022611,700,9725.250726
-167.73296,700,9738.447398
-209.620665,700,9752.275227
-262.195774,700,9766.117574
-248.745433,700,9779.824678
-220.455862,700,9793.077827
-220.225567,700,9806.878548
-313.935965,700,9819.953268
-177.993062,700,9833.595049
-206.870805,700,9847.17092
-233.351937,700,9860.841025
-194.340581,700,9874.552585
-284.11005,700,9887.802738
-190.681159,700,9901.488019
-256.868243,700,9914.570389
-175.845734,700,9928.275004
-273.825699,700,9941.66948
-237.809842,700,9955.413022
-216.003446,700,9968.816924
-177.180869,700,9982.325562
-236.257861,700,9995.628931
-319.579404,700,10008.546757
-179.817246,700,10021.689751
-323.732312,700,10035.315175
-221.198188,700,10049.049529
-181.605069,700,10062.631764
-162.214286,700,10076.268964
-223.62703,700,10089.858791
-196.189464,700,10103.355287
-286.16087,700,10116.598812
-329.857796,700,10130.194528
-341.321049,700,10143.942616
-157.97903,700,10157.666581
-208.188953,700,10171.363942
-189.866003,700,10184.521006
-268.188639,700,10198.514076
-299.786066,700,10211.932558
-375.987663,700,10225.715452
-234.245541,700,10239.663474
-266.34004,700,10253.597014
457.891032,195,10257.502461
-376.547852,700,10270.510719
-170.396838,700,10284.311672
-256.816927,700,10297.971444
-261.030795,700,10311.402256
-299.753314,700,10325.218543
-237.606433,700,10338.847514
-412.482142,700,10352.760968
-387.695859,700,10366.34457
-351.148754,700,10379.419684
-359.175501,700,10392.453189
-217.097898,700,10405.619758
486.869454,42,10406.447946
-338.377962,700,10419.571436
-184.638578,700,10432.831736
-296.509062,700,10446.668529
-220.550338,700,10459.978465
-310.509904,700,10473.902991
-178.714401,700,10487.106485
-292.911044,700,10500.938118
-194.945933,700,10514.443914
-313.118205,700,10528.038931
-215.789783,700,10541.590719
-355.572856,700,10555.382108
-246.628488,700,10568.770504
-342.922746,700,10582.487681
-285.640036,700,10596.472212
-336.192112,700,10609.673548
-338.105363,700,10623.336539
-270.895138,700,10636.431683
-236.287934,700,10650.021212
-263.431201,700,10663.459197
-376.165924,700,10677.173092
-247.424736,700,10690.854917
-218.06283,700,10704.274659
-216.331003,700,10718.138005
-400.463904,700,10731.616799
-315.196581,700,10745.241873
-204.865219,700,10759.070686
-179.486944,700,10772.742672
-345.667583,700,10786.327953
-166.405675,700,10799.604304
-335.026422,700,10813.200929
-274.518419,700,10826.307983
-198.058675,700,10839.884406
492.236181,27,10840.412575
-308.167668,700,10853.37738
-249.576838,700,10867.079556
-194.000672,700,10880.284666
-383.895556,700,10894.081964
-336.608919,700,10907.451978
-171.687859,700,10920.364996
-387.949516,700,10934.012402
-227.680465,700,10947.655737
-240.462836,700,10960.826961
-198.607689,700,10973.748256
-238.402963,700,10986.809816
-209.927162,700,10999.988982
-264.298967,700,11013.162962
-222.800058,700,11026.339824
-184.577833,700,11040.085523
-127.284947,700,11053.271675
-167.202506,700,11066.465451
-221.963701,700,11080.087951
-186.350024,700,11093.233938
-178.176106,700,11106.466066
-196.101529,700,11119.583428
-323.411632,700,11133.30431
-210.840623,700,11146.962511
-199.304892,700,11160.567406
-253.81584,700,11173.697783
-327.392272,700,11187.637466
-284.045429,700,11201.463006
-223.792062,700,11215.171491
-224.982786,700,11229.014519
-244.609246,700,11242.769466
-239.826342,700,11256.50992
