#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
-206.132626,15,104.099671
-205.716232,10,104.276407
26.882697,4,104.360817
-205.924483,10,104.534668
24.379071,7,104.662757
-203.963168,9,104.821767
-203.492372,9,104.977702
-206.696141,10,105.148609
-204.660939,8,105.331105
-203.571534,10,105.500858
-209.892628,9,105.657534
-206.148138,9,105.812458
26.044725,7,105.94494
27.425377,7,106.081575
-206.361117,9,106.239751
25.969242,9,106.450905
-204.316162,9,106.608077
-205.230375,9,106.770576
-204.281857,11,106.96786
-203.411945,10,107.137842
27.18095,7,107.2696
-211.299735,12,107.475554
-205.629206,8,107.615713
-208.502488,8,107.760694
-204.213901,10,107.932094
-204.73163,8,108.075063
-205.462912,8,108.215689
-207.135713,8,108.35604
-204.758813,8,108.499236
-205.431449,12,108.704133
-205.568975,10,108.876112
-208.441899,13,109.09343
-206.657248,11,109.283578
-207.268638,13,109.506128
-203.55586,11,109.699216
-203.544998,9,109.864178
-203.656257,8,110.00863
-204.680548,9,110.168077
-203.188083,9,110.321787
-202.816852,9,110.473411
-206.808808,13,110.694418
-203.594565,9,110.850058
29.407665,2,110.899758
-205.671629,11,111.086365
-207.379609,8,111.228341
-204.651721,8,111.372868
26.676706,6,111.494111
-207.350983,11,111.686684
-205.646411,10,111.862809
-204.055646,11,112.052708
-209.947508,12,112.25607
26.539696,5,112.357071
-203.626888,8,112.50279
28.107817,6,112.617446
-204.443463,9,112.776254
-207.364511,20,113.158567
-203.978464,9,113.317476
-178.172733,15,113.572875
-205.828973,10,113.750456
-206.858151,8,113.894269
-204.907106,11,114.082092
-209.519601,23,114.485062
-204.250144,8,114.631995
-205.072326,8,114.777586
-205.299377,10,114.960389
-203.003415,9,115.116378
-208.34673,8,115.337444
-203.846915,8,115.479421
25.511361,6,115.597062
-204.429769,9,115.753237
-203.933118,8,115.898285
25.972372,8,116.050021
-208.639685,10,116.217357
-206.199974,8,116.359946
-209.886725,12,116.561936
-204.207321,10,116.739347
