#{"t_start": 1740625521.0664496, "env_id": "None"}
r,l,t
6.847393,152,148.530755
6.53088,205,148.927354
9.071786,29,148.982128
8.776164,61,149.098912
9.179754,61,149.219527
-17.906455,1000,151.249374
1.831977,456,152.13753
7.780606,112,152.354237
7.701708,78,152.503557
-18.500224,1000,154.528847
9.171337,44,154.612378
6.598093,130,154.863174
8.265069,68,154.996221
3.328938,334,155.639078
9.477048,22,155.681109
9.790402,12,155.705486
6.651608,172,156.031373
8.722783,79,156.183167
8.599564,76,156.328535
8.937083,64,156.451508
5.687153,199,156.836472
5.420394,220,157.257472
8.293724,36,157.327044
8.556233,87,157.49542
7.257961,163,157.83726
8.902394,55,158.039487
9.44224,35,158.108403
6.724777,206,158.506044
6.133162,215,158.919847
9.279134,43,159.005033
8.930182,42,159.086301
-50.871188,29,159.1426
7.9028,96,159.340866
8.42633,68,159.473374
9.440206,33,159.537028
9.465946,36,159.606168
8.223542,105,159.811367
8.620679,53,159.912638
7.353311,141,160.178135
8.926994,52,160.277447
8.005434,101,160.46983
7.960095,111,160.680606
8.829935,93,160.857897
8.892902,53,160.959189
4.87927,222,161.384458
8.557309,71,161.521442
7.619975,112,161.738551
8.686231,70,161.875793
7.998276,132,162.232829
8.019768,72,162.368842
-50.862001,39,162.445048
-52.060333,88,162.627367
-50.665089,18,162.675124
8.906611,43,162.771396
4.409361,245,163.236754
4.980184,261,163.739711
9.411552,26,163.788278
7.653913,133,164.074215
9.157518,71,164.211127
8.481235,53,164.312337
-50.670413,15,164.342443
6.578369,172,164.68339
8.919237,70,164.817138
6.492853,162,165.130062
9.26457,26,165.181797
-50.045965,2,165.186383
8.397391,85,165.360116
9.287247,40,165.435203
9.394109,49,165.530703
8.711934,77,165.675888
2.771909,513,166.784946
5.284703,161,167.092796
9.848342,12,167.115345
8.555202,52,167.212747
5.064918,344,167.865433
9.99757,1,167.867942
8.791777,79,168.021184
9.419989,37,168.092305
1.788378,276,168.631769
8.777189,41,168.709607
9.070619,43,168.795841
4.68601,150,169.083838
9.276945,46,169.171816
9.038228,49,169.265746
7.873558,83,169.422909
9.301242,33,169.486308
4.709822,260,169.981597
8.709747,62,170.223946
9.397677,26,170.272613
8.642859,33,170.33432
8.354014,73,170.473928
9.273252,35,170.539313
7.849205,160,170.841588
-50.193414,11,170.86494
9.579946,15,170.905929
-50.173539,3,170.911597
7.053614,130,171.17707
-50.856664,12,171.199208
8.542528,53,171.312728
9.532618,32,171.373331
9.093695,41,171.45038
5.994698,256,171.933222
8.444511,115,172.151481
8.421393,54,172.253789
8.388879,56,172.39024
8.410052,85,172.552166
8.602339,35,172.621115
3.819175,269,173.136654
-50.055238,4,173.14474
-53.359146,158,173.458662
8.230279,52,173.570373
8.099658,148,173.852124
6.598704,144,174.127175
9.527655,32,174.188329
3.37384,420,175.10183
5.288874,318,175.732622
9.884919,10,175.751377
7.274777,139,176.01455
8.615086,76,176.15974
8.188411,85,176.324733
8.948655,51,176.422194
9.460985,28,176.475837
9.339708,35,176.543773
5.346421,199,176.931458
9.697131,29,176.987361
8.011483,81,177.142056
8.493284,51,177.236792
7.315931,144,177.507929
4.43819,231,177.944402
-51.43699,29,178.001807
7.886661,97,178.197629
9.28789,20,178.236981
8.004668,87,178.531245
7.721118,90,178.703631
8.91626,50,178.800326
8.905081,60,178.911627
9.173902,49,179.006724
9.223252,35,179.073303
8.994126,53,179.172891
8.208808,90,179.341682
9.638873,24,179.406896
7.981867,122,179.635903
8.052093,58,179.744891
8.624384,67,179.874353
6.946924,153,180.159471
8.810971,66,180.286866
7.197937,75,180.429693
8.856016,64,180.553031
7.505795,75,180.696554
5.175751,120,180.92325
8.158226,76,181.065248
7.658075,140,181.32973
7.942952,115,181.545265
-17.532423,1000,183.53573
6.590723,123,183.811591
8.689628,66,183.938549
7.648543,90,184.110144
8.328666,55,184.220173
5.566032,95,184.403048
9.627769,14,184.431303
-50.077564,2,184.435961
-50.553806,18,184.483025
7.672861,93,184.674388
8.965475,40,184.724401
6.893151,156,185.02332
6.280701,126,185.265092
5.105957,210,185.663801
7.30567,170,185.985763
8.782545,49,186.0802
7.300412,51,186.177014
6.80898,208,186.67316
-3.946706,739,188.086569
9.490572,19,188.125279
9.105819,37,188.200372
8.359946,85,188.365587
6.44267,173,188.697318
8.503704,66,188.843569
8.512098,56,188.949564
7.142599,113,189.147333
7.777426,54,189.249391
8.681435,58,189.361418
7.878501,52,189.459736
9.074132,51,189.557311
7.243704,174,189.886186
8.798168,28,189.943529
9.760611,12,189.968109
2.909253,278,190.597224
8.043042,62,190.716115
-1.519485,650,191.939859
9.73959,13,191.964323
9.272269,52,192.065853
5.015538,236,192.519138
-53.15803,67,192.651891
2.198039,406,193.443253
7.579565,97,193.632664
7.31695,146,193.91431
6.648968,129,194.162698
9.317186,29,194.216166
8.32714,62,194.335684
-51.80435,30,194.493515
7.763436,109,194.714893
8.268126,69,194.852953
2.7363,356,195.528815
7.811813,116,195.751962
9.186602,62,195.869667
9.388956,29,195.926194
6.227385,177,196.265
-52.503738,121,196.496183
-50.475783,19,196.545695
6.762089,131,196.810083
8.270227,68,196.943401
9.037061,51,197.040382
9.501829,33,197.10375
-50.144559,5,197.114613
7.754332,99,197.311698
-50.684926,14,197.338207
7.914913,64,197.471246
1.71171,270,198.012513
7.576082,163,198.354805
7.283294,177,198.817721
-50.18586,6,198.83031
-50.623028,17,198.876967
8.504801,62,199.008552
7.028394,78,199.156322
6.373831,177,199.496279
7.779345,152,199.789566
8.91705,40,199.86439
8.13469,124,200.106873
8.847326,66,200.244683
6.933935,201,200.659716
3.991172,394,201.483717
9.082901,51,201.593432
-2.131112,708,203.121635
6.847575,112,203.353571
8.258048,89,203.536029
8.744953,63,203.664706
8.463113,59,203.788257
9.422038,26,203.841093
9.390861,49,203.937532
8.768949,72,204.077291
6.467667,223,204.518708
7.655556,137,204.798375
7.131201,132,205.0677
5.539791,221,205.512007
1.458391,444,206.424097
0.376182,477,207.536161
8.296288,83,207.707339
9.427127,42,207.793998
8.429051,50,207.893708
7.133597,137,208.172448
8.724783,68,208.309243
7.065138,69,208.453398
8.529466,41,208.537461
8.878117,78,208.697228
7.327158,117,208.936457
4.750179,143,209.222165
7.738467,101,209.421975
9.905931,10,209.44174
6.318519,229,209.886658
9.115368,45,209.973898
7.610934,155,210.27854
8.522433,77,210.428671
8.348024,59,210.546309
9.434358,38,210.620475
8.365225,85,210.78298
8.63896,73,210.934256
8.351112,50,211.033473
7.251301,170,211.467492
-53.532598,203,211.870849
-50.490455,18,211.920782
-52.325436,86,212.106012
6.260349,169,212.447578
5.479755,200,212.834253
5.891018,234,213.280554
9.514343,20,213.322015
5.373997,128,213.564226
8.245954,75,213.708436
7.427602,99,213.895058
7.352923,146,214.172716
-59.256993,495,215.100529
-50.657603,18,215.148408
-50.405682,19,215.19843
7.573569,92,215.485663
7.72319,155,215.780484
7.799666,87,215.952283
8.466318,59,216.064721
8.641006,65,216.192559
8.323892,107,216.397602
9.154736,68,216.530888
9.721604,15,216.560344
2.574948,397,217.375154
9.450138,33,217.44026
9.537912,18,217.477286
8.065731,62,217.599128
8.99238,28,217.655416
7.482475,177,218.001985
