#{"t_start": 1740994138.015424, "env_id": "None"}
r,l,t
-50.1105,700,729.420964
-44.668017,700,730.283236
-49.954546,700,731.282087
-73.961151,343,731.726967
-47.399714,700,732.816764
-38.987885,700,733.74927
-35.228407,700,734.638509
-52.965865,700,735.561772
-57.544386,700,736.425402
-52.535363,700,737.282219
-47.041701,700,738.279191
-44.353801,700,739.18312
-62.181235,700,740.035102
-74.962148,700,740.948118
-57.903129,700,741.795769
-48.153091,700,742.717893
-34.391923,700,743.599644
-50.196395,700,744.467358
-54.53365,700,745.372441
-40.076557,700,746.200288
-32.727354,700,747.023187
-46.827684,700,747.935005
-52.108987,32,747.974916
-5.592771,353,748.410212
-98.172245,642,749.182369
-78.436519,560,749.867676
-23.562119,700,750.792223
-29.995513,700,751.629398
-31.898311,700,752.462381
-82.8302,647,753.309539
-29.532519,700,754.158384
-40.136287,700,754.992665
-43.631942,700,755.903621
-71.037694,429,756.422642
-81.858933,446,756.969093
-76.34658,550,757.644307
-43.480154,700,758.565396
-28.047964,700,759.39233
-24.764996,700,760.2117
-37.492922,700,761.108139
-42.842602,700,761.945433
-42.773142,700,762.770786
-36.00249,700,763.661148
-48.249546,700,764.506606
-36.89555,700,765.342662
-37.508236,700,766.256921
-56.745202,700,767.099501
-33.879566,700,768.008879
-56.619542,700,768.849697
-36.411446,700,769.70021
-42.339076,700,770.605045
-44.065641,700,771.429462
-34.99673,700,772.25724
-37.827481,700,773.157068
-44.890283,700,774.034055
-44.840781,700,774.902011
-40.765775,700,775.820503
-52.963565,700,776.651068
-39.796705,700,777.473646
-30.393871,700,778.39375
-43.838908,700,779.239514
-59.048938,700,780.080246
-35.404678,700,780.980518
-47.262313,700,781.818034
-44.376397,700,782.683859
-28.353215,700,783.607772
-34.282864,700,784.449448
-29.792156,700,785.276459
-32.049186,700,786.192918
-47.516813,700,787.032804
-41.951173,700,787.873588
-38.438014,700,788.78559
-66.490008,278,789.12087
-78.033911,479,789.707134
-33.258538,700,790.557861
-26.968541,700,791.459327
-48.287503,700,792.290693
-27.382477,700,793.128345
-49.012441,700,794.035422
-28.541604,700,794.867639
-39.496292,700,795.700308
-27.112076,700,796.609348
-46.396161,700,797.446549
-34.608434,700,798.357197
-41.40811,700,799.197187
-42.328152,700,800.047062
-36.263463,700,800.96742
-44.875663,700,801.810393
-69.255911,247,802.116129
-89.226631,655,802.917335
-31.360348,700,803.837701
-39.070862,700,804.661335
-31.133565,700,805.496331
-26.954763,700,806.408679
-20.960933,700,807.243292
-33.083719,700,808.069653
-34.845109,700,808.970372
-27.876546,700,809.799789
-36.075886,700,810.637756
-28.009991,700,811.534338
-29.182095,700,812.35937
-34.746263,700,813.175855
-36.701885,700,814.084218
-42.846555,700,814.924787
-20.322381,700,815.763943
-31.291646,700,816.668628
