#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-281.932968,500,16743.177065
-266.527603,500,16796.103593
-301.070157,500,16848.560075
-377.192158,500,16889.324519
-304.124471,6,16889.911581
-332.576761,500,16932.620515
-224.223926,500,16969.727188
-303.590056,5,16970.254304
-307.13523,500,17009.252607
-349.121514,114,17018.854136
-304.172149,7,17019.539633
-305.27014,9,17020.434635
-330.371261,79,17027.799058
-303.875276,6,17028.37773
-304.018915,6,17028.957832
-302.566631,4,17029.384058
-303.980132,7,17030.082884
-304.078602,7,17030.734877
-302.351625,4,17031.168598
-304.029577,7,17031.864055
-304.618828,7,17032.54898
-303.791807,6,17033.1618
-304.174399,7,17033.922155
-303.257758,5,17034.481133
-304.022297,7,17035.165807
-305.284646,8,17035.975604
-304.248971,7,17036.659987
-304.64406,7,17037.345689
-342.88369,108,17046.571837
-324.905093,62,17052.368843
-503.668665,376,17088.78902
-333.806271,500,17130.754791
-402.077426,500,17172.965338
-352.518676,500,17215.240475
-321.943266,500,17259.910591
-322.594953,500,17306.929139
-349.489951,500,17356.776983
-388.383108,500,17405.985877
-426.462477,500,17454.187788
-372.162458,500,17503.985344
-382.930472,500,17554.98502
-331.765305,500,17603.999982
-492.556624,333,17637.513329
-616.43236,401,17678.891865
-363.789934,500,17730.337113
-337.335539,80,17738.237112
-384.572823,124,17750.097967
-207.732312,500,17799.545289
-228.543679,500,17848.532603
-264.458182,500,17892.540452
-249.357394,500,17941.271206
-321.053752,500,17992.417869
-406.836121,500,18039.001609
-505.418124,500,18077.873774
-492.950975,500,18120.605894
-468.131961,500,18166.014667
-453.558278,500,18210.428165
-475.886866,500,18254.508051
-424.234095,500,18298.791826
-470.78122,500,18345.220583
-491.218828,500,18391.73644
-401.803762,500,18439.918676
-445.425842,500,18488.794133
-441.354559,500,18538.149507
-491.027941,500,18588.812488
-199.599986,500,18636.204629
-365.272935,500,18686.065055
-218.666894,500,18736.135847
-463.607888,500,18777.846849
-335.814879,500,18827.022882
-261.164041,500,18870.652567
-289.591986,500,18913.749593
-313.274307,500,18962.740247
-184.228558,500,19003.489325
-263.800964,500,19049.217089
-176.020342,500,19092.911044
-288.415865,500,19139.815871
-268.258193,500,19184.347883
-256.934459,500,19230.384576
-210.353149,500,19274.672773
-267.303618,500,19321.948325
-223.216222,500,19367.461268
-64.906913,500,19404.62678
-81.616971,500,19444.685051
-112.215183,500,19486.04148
-114.980948,500,19528.553276
-85.356169,500,19568.150364
-81.452079,500,19607.260041
-77.719012,500,19648.089251
-134.385627,500,19691.070854
-125.812133,500,19730.314609
-145.162444,500,19772.799669
-113.951069,500,19813.144891
-100.784366,500,19853.523527
-293.904853,500,19897.343534
-269.461149,500,19943.193059
-334.486985,89,19952.604295
-346.181911,97,19962.663018
-504.566998,279,19988.478071
-338.363195,53,19993.736032
-320.592672,500,20038.90664
-333.209129,44,20043.356089
-325.379366,47,20048.120675
-327.254,500,20096.613768
-323.780754,59,20102.806756
-329.532647,86,20111.864872
-487.169438,326,20143.633813
-321.265498,53,20149.228826
-332.565551,87,20158.576766
-322.711829,52,20164.077183
-331.648377,63,20170.667116
-417.361664,245,20195.872448
-330.570972,117,20208.22861
-322.131287,59,20214.531938
-484.109408,500,20255.057322
-245.904501,500,20302.928719
-441.462864,500,20342.508054
-448.054411,500,20381.462971
-415.669417,500,20422.124885
-413.33675,500,20462.399867
-422.817436,500,20500.857169
-429.842889,500,20540.534559
-485.792966,222,20558.955457
-394.763874,500,20602.268312
-405.769468,500,20643.287113
-317.361508,500,20687.446049
-376.184907,500,20733.112134
-387.859208,500,20779.053586
-404.743708,500,20822.637587
-339.860143,67,20829.560767
-395.826833,500,20873.995638
-358.420051,500,20921.010781
-433.532504,177,20936.679847
-326.402643,54,20942.226999
-470.665756,230,20962.469955
-387.122012,120,20973.743743
-235.350018,500,21019.035818
-335.750232,88,21028.076027
-229.470269,500,21080.218639
-198.781473,500,21122.181307
-199.512046,500,21164.666028
-328.429477,500,21212.100133
-342.011779,500,21256.207036
-297.652747,500,21301.761095
-116.833793,500,21349.309754
-334.824584,144,21363.46214
-228.334728,500,21412.783042
-133.105531,500,21461.886945
-156.943634,500,21502.161005
-106.132738,500,21542.734503
-173.159488,500,21582.839104
-244.516185,500,21624.436686
-286.002309,500,21669.331503
-286.50243,500,21715.054374
-293.500948,500,21761.959031
-372.482848,500,21810.890029
-450.969057,500,21860.501665
-438.251248,500,21911.134578
-416.264944,500,21961.950094
-366.753188,500,22012.906523
-345.972133,500,22063.121817
-292.73171,500,22113.916608
-261.611261,500,22165.762024
-270.254108,500,22216.821431
-245.339113,500,22268.362884
-265.458799,500,22319.774753
-181.48251,500,22366.626025
-255.48977,500,22410.495981
-289.027999,500,22455.502816
-287.381625,500,22499.307239
-317.327641,500,22541.432574
-185.167899,500,22589.592313
-125.364709,500,22639.392624
-77.499463,500,22685.146049
-117.392891,500,22727.628852
-102.567928,500,22770.768718
-61.230595,500,22813.457603
-65.430909,500,22858.634073
-94.685408,500,22905.361374
